Text,Block1Type,Block1Stim,Block1Corr,Block2Type,Block2Stim,Block2Corr,Block3Type,Block3Stim,Block3Corr,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,Block1_loop.thisRepN,Block1_loop.thisTrialN,Block1_loop.thisN,Block1_loop.thisIndex,Block2_loop.thisRepN,Block2_loop.thisTrialN,Block2_loop.thisN,Block2_loop.thisIndex,Block3_loop.thisRepN,Block3_loop.thisTrialN,Block3_loop.thisN,Block3_loop.thisIndex,welcome_text1.started,welcome_text1.stopped,welcome_text2.started,welcome_text2.stopped,welcome_text3.started,welcome_text3.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instruct_text1.started,instruct_text1.stopped,instruct_text2.started,instruct_text2.stopped,instruct_resp1.keys,instruct_resp1.rt,instruct_resp1.started,instruct_resp1.stopped,start_text1.started,start_text1.stopped,start_text2.started,start_text2.stopped,start_resp1.keys,start_resp1.rt,start_resp1.started,start_resp1.stopped,image1.started,image1.stopped,text1.started,text1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,trialCorrect,feedback_text1.started,feedback_text1.stopped,break_text1.started,break_text1.stopped,break_resp1.keys,break_resp1.rt,break_resp1.started,break_resp1.stopped,start_text3.started,start_text3.stopped,start_text4.started,start_text4.stopped,start_resp2.keys,start_resp2.rt,start_resp2.started,start_resp2.stopped,image2.started,image2.stopped,text2.started,text2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,feedback_text2.started,feedback_text2.stopped,break_text2.started,break_text2.stopped,break_resp2.keys,break_resp2.rt,break_resp2.started,break_resp2.stopped,start_text5.started,start_text5.stopped,start_text6.started,start_text6.stopped,start_resp3.keys,start_resp3.rt,start_resp3.started,start_resp3.stopped,image3.started,image3.stopped,text3.started,text3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,feedback_text3.started,feedback_text3.stopped,end_text1.started,end_text1.stopped,end_text2.started,end_text2.stopped,end_resp.keys,end_resp.rt,end_resp.started,end_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,Fix1,stimuli/School/36.jpg,left,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.016651700018,None,338.016651700018,None,right,0,1.235462100012228,338.016651700018,None,0,339.29946890001884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/48.jpg,left,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0698093000101,None,340.0698093000101,None,left,1,5.092430200020317,340.0698093000101,None,1,345.2069355000276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/42.jpg,left,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.9748583000037,None,345.9748583000037,None,left,1,1.7873368000146002,345.9748583000037,None,1,347.79295899998397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/23.jpg,right,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.61781299998984,None,348.61781299998984,None,left,0,6.56514140003128,348.61781299998984,None,0,355.2285326999845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/38.jpg,left,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.9976449999958,None,355.9976449999958,None,right,0,1.1352973000030033,355.9976449999958,None,0,357.1650203000172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/55.jpg,right,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.94978109997464,None,357.94978109997464,None,right,1,2.3534445999539457,357.94978109997464,None,1,360.35042480000993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/1.jpg,left,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.12589710002067,None,361.12589710002067,None,left,1,2.607196600001771,361.12589710002067,None,1,363.7671043999726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/6.jpg,left,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.57638699997915,None,364.57638699997915,None,left,1,2.537117500032764,364.57638699997915,None,1,367.13893999997526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/18.jpg,right,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.9211072999751,None,367.9211072999751,None,right,1,0.8322241000132635,367.9211072999751,None,1,368.78708259999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/1.jpg,left,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.5709077999927,None,369.5709077999927,None,left,1,1.1432730000233278,369.5709077999927,None,1,370.7391054999898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/33.jpg,right,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.5268066999852,None,371.5268066999852,None,right,1,2.366419500031043,371.5268066999852,None,1,373.9246361000114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/12.jpg,left,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.7117397999973,None,374.7117397999973,None,left,1,4.421674799988978,374.7117397999973,None,1,379.1606641000253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/17.jpg,right,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.94966310000746,None,379.94966310000746,None,left,0,4.5538130000350066,379.94966310000746,None,0,384.5486837999779,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/17.jpg,left,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.31899880000856,None,385.31899880000856,None,left,1,2.3939110999926925,385.31899880000856,None,1,387.754111199989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/11.jpg,right,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.5192163999891,None,388.5192163999891,None,right,1,2.734607700025663,388.5192163999891,None,1,391.28610999998637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/33.jpg,left,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0869457999943,None,392.0869457999943,None,right,0,4.227140000031795,392.0869457999943,None,0,396.356965199986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/18.jpg,right,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.126420399989,None,397.126420399989,None,left,0,7.147631099971477,397.126420399989,None,0,404.29613779997453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/61.jpg,right,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.08067360002315,None,405.08067360002315,None,right,1,1.0236389999627136,405.08067360002315,None,1,406.16220339998836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/32.jpg,right,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.9535990000004,None,406.9535990000004,None,right,1,1.0806540999910794,406.9535990000004,None,1,408.064028599998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/28.jpg,right,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.89647719997447,None,408.89647719997447,None,right,1,12.277929299976677,408.89647719997447,None,1,421.207346900017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/16.jpg,left,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.9890161000076,None,421.9890161000076,None,left,1,29.346475199970882,421.9890161000076,None,1,451.3606877999846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/14.jpg,right,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.1547643999802,None,452.1547643999802,None,left,0,2.0503437999868765,452.1547643999802,None,0,454.2467100999784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/35.jpg,right,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0881277999724,None,455.0881277999724,None,right,1,4.497414499986917,455.0881277999724,None,1,459.63421440002276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/3.jpg,right,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.40495160000864,None,460.40495160000864,None,right,1,1.050278500013519,460.40495160000864,None,1,461.48458779999055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/45.jpg,left,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.2875869999989,None,462.2875869999989,None,left,1,2.967234300042037,462.2875869999989,None,1,465.28630310000153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/10.jpg,right,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.0901262999978,None,466.0901262999978,None,right,1,3.10494569997536,466.0901262999978,None,1,469.2236081000301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/9.jpg,right,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.04095679998863,None,470.04095679998863,None,right,1,1.4242578000412323,470.04095679998863,None,1,471.4934635999962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/31.jpg,left,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.32195239997236,None,472.32195239997236,None,left,1,4.454322899982799,472.32195239997236,None,1,476.79662570002256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/19.jpg,left,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.5799416999798,None,477.5799416999798,None,right,0,6.515956200018991,477.5799416999798,None,0,484.1346502000233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/11.jpg,left,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.92451149999397,None,484.92451149999397,None,left,1,3.601707299996633,484.92451149999397,None,1,488.57153279997874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/31.jpg,left,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.3370397000108,None,489.3370397000108,None,left,1,1.6095235000248067,489.3370397000108,None,1,490.9725483999937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/21.jpg,left,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.79008770000655,None,491.79008770000655,None,left,1,2.9660909000085667,491.79008770000655,None,1,494.7744534999947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/55.jpg,left,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.55477089999476,None,495.55477089999476,None,left,1,9.861624800018035,495.55477089999476,None,1,505.4478364000097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/32.jpg,right,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.2345595000079,None,506.2345595000079,None,left,0,2.6519193000276573,506.2345595000079,None,0,508.9353068000055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/48.jpg,right,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.7507556999917,None,509.7507556999917,None,right,1,7.23530539998319,509.7507556999917,None,1,517.0248613000149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/5.jpg,left,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.7902635000064,None,517.7902635000064,None,left,1,6.516678799991496,517.7902635000064,None,1,524.3282804000191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/37.jpg,left,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.1081937000272,None,525.1081937000272,None,left,1,1.1090720999636687,525.1081937000272,None,1,526.2471313999849,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/27.jpg,left,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0400989999762,None,527.0400989999762,None,left,1,14.707142499973997,527.0400989999762,None,1,541.7743870000122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/28.jpg,right,,,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.6027635000064,None,542.6027635000064,None,right,1,2.434481500007678,542.6027635000064,None,1,545.0595914000296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/30.jpg,left,,,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.9026944999932,None,545.9026944999932,None,right,0,15.135574000014458,545.9026944999932,None,0,561.0865013999864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/59.jpg,left,,,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.8690776000149,None,561.8690776000149,None,left,1,23.399413499981165,561.8690776000149,None,1,585.3119651000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/7.jpg,right,,,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.1388156000176,None,586.1388156000176,None,right,1,20.55047509999713,586.1388156000176,None,1,606.7168806000263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/37.jpg,left,,,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.5183491000207,None,607.5183491000207,None,left,1,14.171003099996597,607.5183491000207,None,1,621.7127842999762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/13.jpg,left,,,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.5215568999993,None,622.5215568999993,None,left,1,18.69863090000581,622.5215568999993,None,1,641.2423575000139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/14.jpg,right,,,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0818961000186,None,642.0818961000186,None,right,1,19.688200099975802,642.0818961000186,None,1,661.7902552000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/50.jpg,left,,,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.5743546999875,None,662.5743546999875,None,left,1,18.646766800025944,662.5743546999875,None,1,681.2512106000213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/63.jpg,right,,,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.0599618999986,None,682.0599618999986,None,right,1,17.432069699978456,682.0599618999986,None,1,699.5161265999777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/0.jpg,right,,,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.3199994000024,None,700.3199994000024,None,right,1,19.701416299969424,700.3199994000024,None,1,720.0472297000233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/32.jpg,left,,,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.8751290999935,None,720.8751290999935,None,left,1,32.39742450002814,720.8751290999935,None,1,753.3009909000248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/29.jpg,left,,,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.1086612999788,None,754.1086612999788,None,left,1,35.072287100018,754.1086612999788,None,1,789.2126445000176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/7.jpg,right,,,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.03702540003,None,790.03702540003,None,left,0,35.432674499985296,790.03702540003,None,0,825.5193267000141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/19.jpg,right,,,,,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.330001400027,None,826.330001400027,None,right,1,10.649018099997193,826.330001400027,None,1,837.0286887999973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/51.jpg,left,,,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.8316035000025,None,837.8316035000025,None,left,1,6.767310400027782,837.8316035000025,None,1,844.6346791000105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix2,stimuli/Dangerous/4.jpg,right,,,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.4638936999836,None,845.4638936999836,None,right,1,1.245065099967178,845.4638936999836,None,1,846.733781900024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Cond,stimuli/Small/24.jpg,left,,,,,,,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.5985323999776,None,847.5985323999776,None,left,1,6.530230200034566,847.5985323999776,None,1,854.1566647000145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
,Fix1,stimuli/School/58.jpg,left,,,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.9339202999836,None,854.9339202999836,None,right,0,1.744963800010737,854.9339202999836,None,0,856.7280259000254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.L,001,2021_Feb_24_1343,cal_abstract,2020.2.10,59.859485846139094,
